step,node,sig,state_0,state_1,state_2,state_3,state_d,tate_D
5000,20
130,3590,0.24453038265079943,197,7719,160000
131,3599,0.2458629219191756,215,7801,160000
132,3630,0.25049012393285025,178,7897,160000
133,3641,0.25214590325189945,218,7989,160000
134,3654,0.2541120644757946,178,8081,160000
135,3667,0.25608830726048126,194,8178,160000
136,3699,0.26099566287388337,196,8275,160000
137,3701,0.2613043839480398,201,8365,160000
138,3730,0.26580728400862635,222,8455,160000
139,3756,0.26988620467695346,236,8547,160000
140,3738,0.2670581387011851,222,8628,160000
141,3732,0.26611964702185936,220,8710,160000
142,3703,0.2616133409214133,211,8783,160000
143,3703,0.2616133409214133,206,8871,160000
144,3683,0.25853440144233647,223,8938,160000
145,3680,0.2580746016497258,195,9019,160000
146,3702,0.26145883295514527,213,9101,160000
147,3709,0.26254162597853126,193,9178,160000
148,3748,0.2686269585988077,206,9275,160000
149,3746,0.26831272856767574,193,9351,160000
150,3808,0.27816140952435353,194,9462,160000
151,3809,0.27832206813983035,188,9539,160000
152,3861,0.28675434290877766,191,9641,160000
153,3883,0.2903674728647903,209,9725,160000
154,3908,0.294505769425149,201,9819,160000
155,3921,0.2966712078128424,213,9911,160000
156,3950,0.30153478399746125,208,10015,160000
157,3954,0.3022091687018042,229,10114,160000
158,3972,0.30525444413005176,199,10197,160000
159,3982,0.30695367575770705,240,10297,160000
160,3971,0.3050848112325261,211,10373,160000
161,3961,0.3033913962889081,222,10464,160000
162,3967,0.3044068088791486,207,10557,160000
163,3952,0.30187186945799094,197,10646,160000
164,3978,0.306273350634468,222,10743,160000
165,4002,0.3103678783770941,215,10830,160000
166,4043,0.3174316822831868,236,10910,160000
167,4078,0.3235291804603261,231,11004,160000
168,4100,0.3273929829322395,206,11084,160000
169,4119,0.33074886653464425,228,11184,160000
170,4135,0.3335883110696085,217,11260,160000
171,4147,0.3357258581342758,242,11356,160000
172,4126,0.33198962198942994,209,11423,160000
173,4145,0.33536912956232307,215,11520,160000
174,4143,0.3350125888721535,246,11591,160000
175,4164,0.3387655929254596,201,11694,160000
176,4145,0.33536912956232307,226,11770,160000
177,4188,0.343079682072611,212,11881,160000
178,4195,0.3443428945015157,246,11973,160000
179,4217,0.3483272743526726,215,12073,160000
180,4211,0.34723849126427414,261,12162,160000
181,4229,0.3505095908615106,226,12258,160000
182,4203,0.3457892639850267,240,12335,160000
183,4238,0.352150448725652,234,12447,160000
184,4213,0.34760124212419524,227,12520,160000
185,4253,0.3548929677001558,215,12634,160000
186,4239,0.35233298271412183,239,12720,160000
187,4251,0.3545267424865667,216,12811,160000
188,4250,0.35434369377420455,263,12886,160000
189,4268,0.3576450542306312,235,12974,160000
190,4232,0.3510561529752479,227,13042,160000
191,4232,0.3510561529752479,227,13129,160000
192,4206,0.34633239045591924,234,13199,160000
193,4205,0.34615130371468894,214,13275,160000
194,4201,0.3454274028685779,271,13343,160000
195,4210,0.34705718229441035,205,13417,160000
196,4192,0.3438012470313535,249,13494,160000
197,4197,0.3447042177973074,197,13565,160000
198,4208,0.3466946974836382,260,13646,160000
199,4222,0.34923580587628644,198,13721,160000
200,4243,0.35306354955512803,255,13819,160000
201,4253,0.3548929677001558,216,13897,160000
202,4271,0.3581966065713706,240,13986,160000
203,4272,0.3583805408656562,214,14066,160000
204,4307,0.36484417914117123,239,14165,160000
205,4302,0.3639177496094337,246,14238,160000
206,4327,0.3685598614765646,237,14324,160000
207,4295,0.3626224430183002,245,14383,160000
208,4325,0.3681875822638983,226,14464,160000
209,4281,0.3600378198548068,256,14518,160000
210,4298,0.36317733147849496,211,14599,160000
211,4250,0.35434369377420455,273,14657,160000
212,4233,0.35123842726878096,193,14720,160000
213,4161,0.338228192818801,235,14774,160000
214,4137,0.3339440971645112,199,14832,160000
215,4089,0.32545811437580774,228,14887,160000
216,4076,0.323179106499789,192,14938,160000
217,4040,0.3169119051378149,206,14992,160000
218,4045,0.31777845359932394,202,15054,160000
219,4032,0.31552806739536643,209,15115,160000
220,4039,0.3167387475099143,198,15174,160000
221,4022,0.3138028617639401,184,15238,160000
222,4039,0.3167387475099143,194,15311,160000
223,4033,0.31570086897264793,187,15370,160000
224,4072,0.3224795529337486,182,15454,160000
225,4084,0.32458058768584463,203,15520,160000
226,4117,0.3303947960070072,190,15597,160000
227,4145,0.33536912956232307,218,15677,160000
228,4195,0.3443428945015157,205,15756,160000
229,4242,0.352880843298215,238,15859,160000
230,4291,0.36188316094172335,200,15951,160000
231,4336,0.3702370505987934,247,16065,160000
232,4401,0.3824410513675857,240,16156,160000
233,4427,0.38736545689952673,254,16256,160000
234,4459,0.3934579160085063,234,16348,160000
235,4500,0.401312339887548,280,16449,160000
236,4535,0.40805783960041075,246,16530,160000
237,4564,0.4136734481714479,257,16624,160000
238,4584,0.41755949639892914,279,16718,160000
239,4610,0.42262663677312706,238,16823,160000
240,4627,0.42594866299624956,309,16924,160000
241,4644,0.4292773870746821,260,17009,160000
242,4638,0.42810179651012914,258,17113,160000
243,4653,0.43104226597826556,281,17215,160000
244,4656,0.43163095071637897,243,17312,160000
245,4700,0.440286350732807,266,17420,160000
246,4733,0.4468021090005535,268,17524,160000
247,4760,0.45214691443837246,269,17621,160000
248,4786,0.45730423151658456,264,17718,160000
249,4796,0.4592903158741582,288,17807,160000
250,4807,0.46147650090657594,280,17911,160000
251,4821,0.46426105175818827,272,18004,160000
252,4809,0.4618741508359588,277,18100,160000
253,4828,0.4656541742088314,271,18199,160000
254,4833,0.4666495910922716,307,18293,160000
255,4828,0.4656541742088314,271,18390,160000
256,4816,0.46326630437910393,266,18481,160000
257,4815,0.463067389726724,266,18582,160000
258,4790,0.45809850598604357,253,18674,160000
259,4767,0.45353445910303414,278,18753,160000
260,4745,0.449176135032746,263,18837,160000
261,4731,0.44640667076825247,286,18906,160000
262,4712,0.442653458589346,236,18998,160000
263,4671,0.43457724065869247,271,19060,160000
264,4687,0.43772504793095957,241,19164,160000
265,4668,0.43398760585285906,282,19218,160000
266,4682,0.4367408070961044,241,19319,160000
267,4622,0.42497088832408403,266,19374,160000
268,4626,0.4257530614747347,254,19470,160000
269,4599,0.4204807941028794,278,19531,160000
270,4599,0.4204807941028794,243,19616,160000
271,4565,0.4138674997437005,261,19670,160000
272,4605,0.4216508866117617,237,19760,160000
273,4576,0.41600381970835304,259,19820,160000
274,4588,0.4183379525016199,219,19905,160000
275,4572,0.41522660642357745,272,19975,160000
276,4580,0.4167814509159666,237,20053,160000
277,4551,0.41115323716754393,257,20129,160000
278,4522,0.4055481769093501,209,20185,160000
279,4524,0.4059339612928946,249,20262,160000
280,4524,0.4059339612928946,221,20322,160000
281,4524,0.4059339612928946,252,20394,160000
282,4520,0.40516250910988494,215,20460,160000
283,4525,0.4061268970658573,240,20537,160000
284,4526,0.4063198618193624,224,20604,160000
285,4565,0.4138674997437005,251,20684,160000
286,4583,0.41736494638965294,226,20757,160000
287,4611,0.42282185953687906,255,20836,160000
288,4601,0.420870726344487,243,20901,160000
289,4601,0.420870726344487,238,20976,160000
290,4593,0.41931159448181504,254,21035,160000
291,4588,0.4183379525016199,251,21098,160000
292,4575,0.4158094770645927,264,21147,160000
293,4568,0.414449814700932,236,21211,160000
294,4541,0.40921777314583746,234,21266,160000
295,4541,0.40921777314583746,225,21342,160000
296,4526,0.4063198618193624,249,21402,160000
297,4523,0.4057410545556714,229,21472,160000
298,4522,0.4055481769093501,236,21548,160000
299,4495,0.4003516774075941,230,21611,160000
300,4511,0.4034284585402976,226,21704,160000
301,4495,0.4003516774075941,243,21769,160000
302,4525,0.4061268970658573,222,21860,160000
303,4515,0.40419885255655175,244,21920,160000
304,4543,0.40960464299641547,218,22011,160000
305,4546,0.41018515749036166,248,22074,160000
306,4568,0.414449814700932,225,22162,160000
307,4579,0.41658700413312966,249,22247,160000
308,4613,0.42321237733208356,225,22353,160000
309,4628,0.426144287694423,257,22437,160000
310,4669,0.43418413011186235,256,22536,160000
311,4660,0.4324161639899626,261,22607,160000
312,4687,0.43772504793095957,258,22711,160000
313,4692,0.4387097792357432,269,22783,160000
314,4725,0.44522076489278517,261,22888,160000
315,4739,0.4479888256751024,279,22970,160000
316,4766,0.4533361937208076,276,23065,160000
317,4798,0.45968769002713644,294,23160,160000
318,4793,0.45869435185595336,293,23235,160000
319,4845,0.4690396603526911,306,23337,160000
320,4850,0.4700359482354282,334,23409,160000
321,4890,0.47801418634752707,313,23501,160000
322,4887,0.477415378334035,333,23584,160000
323,4921,0.4842052569829114,312,23682,160000
324,4924,0.4848046806803953,338,23769,160000
325,4954,0.49080103811008197,303,23868,160000
326,4955,0.49100097187404534,327,23959,160000
327,4996,0.49920000068266596,324,24046,160000
328,5002,0.5003999999146667,328,24139,160000
329,4999,0.4998000000106667,290,24215,160000
330,5005,0.5009999986666687,340,24304,160000
331,5017,0.503399947595636,329,24379,160000
332,5017,0.503399947595636,329,24457,160000
333,5020,0.5039999146688512,345,24525,160000
334,5008,0.5015999945386891,323,24590,160000
335,5013,0.5025999765655867,320,24665,160000
336,4998,0.4996000000853333,309,24735,160000
337,5003,0.5005999997120001,304,24815,160000
338,4983,0.49660005240436406,308,24873,160000
339,4997,0.49940000028799975,316,24955,160000
340,4974,0.4948001874692227,323,25014,160000
341,4990,0.4980000106665984,298,25092,160000
342,4967,0.4934003833012854,308,25152,160000
343,4981,0.4962000731609763,265,25240,160000
344,4959,0.4918007350782508,324,25303,160000
345,4975,0.4950001666600003,289,25386,160000
346,4940,0.48800230346928214,325,25451,160000
347,4930,0.4860036575196728,274,25524,160000
348,4908,0.4816083015084684,320,25585,160000
349,4909,0.4818080338328906,255,25657,160000
350,4888,0.4776149738775131,289,25724,160000
351,4888,0.4776149738775131,227,25809,160000
352,4868,0.4736245056652133,298,25873,160000
353,4851,0.4702352347264256,248,25942,160000
354,4823,0.4646590307947754,292,26001,160000
355,4804,0.4608801180762056,250,26069,160000
356,4799,0.4598863963589194,282,26131,160000
357,4796,0.4592903158741582,246,26196,160000
358,4804,0.4608801180762056,284,26269,160000
359,4830,0.4660523085855035,265,26335,160000
360,4807,0.46147650090657594,269,26400,160000
361,4800,0.46008511544443426,221,26459,160000
362,4782,0.45651017405510785,282,26531,160000
363,4750,0.45016600268752205,248,26580,160000
364,4732,0.4466043814385358,278,26650,160000
365,4714,0.4430482329261372,270,26707,160000
366,4712,0.442653458589346,284,26773,160000
367,4697,0.4396949934934767,249,26828,160000
368,4691,0.4385127940977883,255,26895,160000
369,4673,0.4349704335129258,246,26951,160000
370,4666,0.43359461966172075,233,27018,160000
371,4670,0.4343806750670185,254,27089,160000
372,4680,0.4363472497746319,251,27141,160000
373,4688,0.437921955194646,261,27202,160000
374,4672,0.4347738268272236,254,27253,160000
375,4670,0.4343806750670185,270,27307,160000
376,4646,0.4296694286522078,256,27355,160000
377,4645,0.42947339680370133,256,27405,160000
378,4624,0.4253619281955026,268,27450,160000
379,4620,0.42457994232737345,253,27501,160000
380,4591,0.41892206184419933,273,27534,160000
381,4582,0.4171704221013157,269,27583,160000
382,4544,0.4097981199211751,253,27617,160000
383,4551,0.41115323716754393,242,27668,160000
384,4519,0.40496971906688894,237,27703,160000
385,4542,0.4094111940526961,235,27765,160000
386,4555,0.4119281968435018,255,27809,160000
387,4567,0.4142556830650474,208,27871,160000
388,4582,0.4171704221013157,247,27928,160000
389,4591,0.41892206184419933,199,27979,160000
390,4594,0.4195063985511412,232,28032,160000
391,4604,0.42145580971630214,229,28078,160000
392,4605,0.4216508866117617,224,28138,160000
393,4578,0.4163925832995818,208,28181,160000
394,4616,0.4237983338233309,244,28261,160000
395,4591,0.41892206184419933,219,28305,160000
396,4623,0.42516639655462485,233,28387,160000
397,4605,0.4216508866117617,231,28436,160000
398,4624,0.4253619281955026,246,28506,160000
399,4605,0.4216508866117617,230,28547,160000
400,4627,0.42594866299624956,236,28614,160000
401,4613,0.42321237733208356,250,28665,160000
402,4638,0.42810179651012914,233,28737,160000
403,4642,0.42888543421095415,266,28811,160000
404,4686,0.43752816028611935,241,28888,160000
405,4718,0.4438379969711977,289,28976,160000
406,4757,0.4515524787958074,240,29056,160000
407,4771,0.4543276674193235,286,29130,160000
408,4804,0.4608801180762056,265,29202,160000
409,4814,0.4628684868282962,297,29278,160000
410,4851,0.4702352347264256,274,29355,160000
411,4863,0.47262739485866134,306,29433,160000
412,4907,0.4814085750614261,272,29522,160000
413,4935,0.4870029285414583,308,29618,160000
414,4979,0.495800098781212,287,29708,160000
415,5012,0.5023999815681698,310,29808,160000
416,5047,0.5093988927112105,293,29899,160000
417,5072,0.5143960200084604,312,29998,160000
418,5123,0.5245801699523414,310,30101,160000
419,5126,0.5251786843138393,297,30199,160000
420,5161,0.5321555587267944,317,30307,160000
421,5153,0.5305618536609106,326,30396,160000
422,5178,0.5355399643811822,328,30503,160000
423,5178,0.5355399643811822,330,30607,160000
424,5214,0.5426957684834154,353,30712,160000
425,5243,0.5484475212041925,325,30831,160000
426,5247,0.5492398867665745,336,30916,160000
427,5264,0.552604607574254,342,31022,160000
428,5249,0.5496359761703216,352,31099,160000
429,5227,0.5452756412159336,316,31169,160000
430,5204,0.5407096841258419,355,31251,160000
431,5194,0.538722305707854,334,31323,160000
432,5165,0.532952167341895,352,31393,160000
433,5144,0.5287681917162338,316,31470,160000
434,5094,0.518791145444586,332,31522,160000
435,5092,0.5183916984915315,323,31610,160000
436,5046,0.5091989618899182,329,31656,160000
437,5045,0.5089990281259547,304,31741,160000
438,5010,0.5019999893334016,331,31797,160000
439,5015,0.5029999640005183,291,31876,160000
440,5000,0.5,310,31956,160000
441,5004,0.5007999993173339,272,32037,160000
442,4996,0.49920000068266596,295,32115,160000
443,5007,0.5013999963413449,278,32199,160000
444,5019,0.5037999268390236,289,32287,160000
445,5031,0.5061996822488762,263,32368,160000
446,5053,0.5105984122641027,277,32467,160000
447,5082,0.516394121271149,287,32552,160000
448,5118,0.5235824899290225,304,32645,160000
449,5128,0.5255776538100527,283,32731,160000
450,5165,0.532952167341895,311,32819,160000
451,5166,0.5331512934057006,288,32901,160000
452,5181,0.5361368817662839,293,33000,160000
453,5196,0.5391198819237942,294,33088,160000
454,5209,0.5417028919553306,297,33186,160000
455,5221,0.5440852242381518,306,33274,160000
456,5233,0.5464655408969659,307,33360,160000
457,5234,0.5466638062791924,304,33436,160000
458,5276,0.5549768258259026,330,33530,160000
459,5289,0.5575439014451464,323,33610,160000
460,5303,0.5603050065065233,300,33696,160000
461,5322,0.5640462273918023,326,33778,160000
462,5340,0.5675838360100375,337,33856,160000
463,5324,0.5644396239241867,341,33925,160000
464,5337,0.5669947029144579,341,33995,160000
465,5316,0.5628655559067964,352,34064,160000
466,5312,0.5620780448053541,335,34125,160000
467,5290,0.55774124330949,353,34195,160000
468,5247,0.5492398867665745,329,34244,160000
469,5209,0.5417028919553306,306,34305,160000
470,5180,0.5359379207244089,328,34357,160000
471,5154,0.5307611015572565,297,34422,160000
472,5137,0.5273726051413388,305,34483,160000
473,5117,0.5233829310818551,281,34546,160000
474,5104,0.5207880097505367,294,34604,160000
475,5094,0.518791145444586,271,34663,160000
476,5081,0.5161943336753005,287,34717,160000
477,5066,0.5131969342306847,263,34775,160000
478,5053,0.5105984122641027,272,34822,160000
479,5043,0.5085991520256791,261,34891,160000
480,5024,0.5047998525494355,265,34928,160000
481,5030,0.5059997120165879,246,34998,160000
482,5029,0.5057997398646682,276,35042,160000
483,5025,0.5049998333399996,237,35107,160000
484,5029,0.5057997398646682,270,35159,160000
485,5017,0.503399947595636,239,35214,160000
486,5012,0.5023999815681698,262,35270,160000
487,5002,0.5003999999146667,243,35328,160000
488,5008,0.5015999945386891,271,35381,160000
489,4989,0.4978000141972234,242,35436,160000
490,4994,0.4988000023039947,252,35494,160000
491,5009,0.5017999922240404,266,35562,160000
492,5022,0.5043998864248515,273,35624,160000
493,5018,0.5035999377932899,250,35700,160000
494,5038,0.5075994147527528,267,35762,160000
495,5054,0.5107983206973974,271,35836,160000
496,5052,0.5103985004408406,259,35907,160000
497,5051,0.5101985852914975,279,35977,160000
498,5049,0.5097987452701398,250,36045,160000
499,5035,0.5069995427025187,259,36106,160000
500,5051,0.5101985852914975,260,36187,160000
501,5055,0.5109982256768414,277,36248,160000
502,5074,0.5147956791249714,264,36330,160000
503,5086,0.5171932186125777,291,36396,160000
504,5104,0.5207880097505367,285,36471,160000
505,5090,0.5179922280289649,270,36536,160000
506,5109,0.5217861968529306,280,36616,160000
507,5123,0.5245801699523414,275,36691,160000
508,5146,0.5291668491071758,301,36766,160000
509,5155,0.5309603396473088,274,36846,160000
510,5161,0.5321555587267944,304,36915,160000
511,5152,0.5303625960213108,278,36981,160000
512,5145,0.5289675250309517,303,37034,160000
513,5154,0.5307611015572565,307,37099,160000
514,5139,0.5277713887758503,293,37160,160000
515,5119,0.5237820412465812,268,37218,160000
516,5112,0.5223850261224869,301,37278,160000
517,5119,0.5237820412465812,271,37340,160000
518,5114,0.5227842099971101,274,37403,160000
519,5107,0.5213869424423259,237,37478,160000
520,5105,0.5209876607065322,272,37548,160000
521,5115,0.5229837910524482,238,37622,160000
522,5132,0.5263754943347868,265,37701,160000
523,5170,0.5339476914144966,254,37780,160000
524,5196,0.5391198819237942,261,37872,160000
525,5224,0.5446804965531179,258,37952,160000
526,5266,0.5530001466068105,287,38049,160000
527,5280,0.5557670142926276,257,38123,160000
528,5289,0.5575439014451464,273,38203,160000
529,5318,0.5632591929038957,268,38283,160000
530,5305,0.5606991496822529,275,38354,160000
531,5344,0.568369049283621,296,38433,160000
532,5322,0.5640462273918023,269,38496,160000
533,5336,0.566798283029835,277,38578,160000
534,5320,0.5636527502253682,294,38630,160000
535,5319,0.5634559815540578,283,38707,160000
536,5289,0.5575439014451464,284,38755,160000
537,5261,0.5520111743248977,259,38822,160000
538,5228,0.545473994113961,291,38870,160000
539,5218,0.5434898259448921,251,38931,160000
540,5203,0.5405110034885626,278,38995,160000
541,5194,0.538722305707854,254,39053,160000
542,5189,0.5377281507173373,271,39112,160000
543,5156,0.5311595678680396,261,39161,160000
544,5110,0.5219858136524729,235,39203,160000
545,5082,0.516394121271149,255,39245,160000
546,5052,0.5103985004408406,247,39287,160000
547,5036,0.5071995023772748,246,39332,160000
548,5011,0.5021999858027766,237,39376,160000
549,5003,0.5005999997120001,238,39424,160000
550,4965,0.49300045729748126,205,39471,160000
551,4961,0.49220063267441294,207,39522,160000
552,4943,0.48860197498133134,228,39565,160000
553,4944,0.4888018728614434,209,39613,160000
554,4922,0.48440505991779864,217,39652,160000
555,4905,0.48100914005407436,188,39700,160000
556,4902,0.48041003321440306,213,39752,160000
557,4904,0.48080943162104256,209,39802,160000
558,4912,0.48240726543382273,215,39856,160000
559,4916,0.4832063193223105,209,39903,160000
560,4921,0.4842052569829114,226,39956,160000
561,4913,0.48260702063111366,206,39998,160000
562,4910,0.48200777197103506,221,40051,160000
563,4899,0.47981098270717487,222,40088,160000
564,4898,0.47961131201988333,208,40134,160000
565,4895,0.4790123392934676,227,40174,160000
566,4877,0.4754198300476587,199,40222,160000
567,4870,0.47402340934744236,227,40261,160000
568,4862,0.4724279986433007,215,40300,160000
569,4849,0.4698366712984904,212,40340,160000
570,4839,0.46784444127320557,210,40378,160000
571,4841,0.46824280731578183,223,40421,160000
572,4820,0.4640620792755912,210,40454,160000
573,4830,0.4660523085855035,222,40494,160000
574,4821,0.46426105175818827,207,40527,160000
575,4820,0.4640620792755912,189,40571,160000
576,4804,0.4608801180762056,207,40601,160000
577,4812,0.46247071654368654,192,40645,160000
578,4809,0.4618741508359588,234,40677,160000
579,4829,0.4658532359591675,193,40727,160000
580,4827,0.46545512339729844,229,40767,160000
581,4843,0.4686412138435656,194,40818,160000
582,4845,0.4690396603526911,208,40874,160000
583,4851,0.4702352347264256,191,40927,160000
584,4885,0.47701620894755165,225,40997,160000
585,4911,0.4822075158592366,216,41056,160000
586,4939,0.48780242055422784,223,41130,160000
587,4960,0.4920006825967688,222,41198,160000
588,4976,0.4952001474505644,217,41263,160000
589,5017,0.503399947595636,219,41344,160000
590,5024,0.5047998525494355,211,41401,160000
591,5078,0.5155949400822015,243,41492,160000
592,5087,0.5173929793688865,234,41558,160000
593,5125,0.5249791874789399,231,41640,160000
594,5120,0.5239815849711045,264,41706,160000
595,5137,0.5273726051413388,234,41772,160000
596,5138,0.5275720013566995,276,41844,160000
597,5151,0.5301633287015096,240,41913,160000
598,5162,0.532354726408728,268,41986,160000
599,5180,0.5359379207244089,254,42058,160000
600,5187,0.5373304042535787,287,42137,160000
601,5213,0.5424972200551796,272,42214,160000
602,5208,0.5415042766446152,277,42292,160000
603,5204,0.5407096841258419,275,42361,160000
604,5216,0.543092824588691,281,42444,160000
605,5213,0.5424972200551796,266,42499,160000
606,5229,0.5456723325806766,282,42590,160000
607,5236,0.5470602925748068,270,42651,160000
608,5233,0.5464655408969659,257,42728,160000
609,5224,0.5446804965531179,256,42792,160000
610,5236,0.5470602925748068,268,42868,160000
611,5245,0.5488437349470517,266,42940,160000
612,5255,0.5508238649672539,262,43013,160000
613,5281,0.5559645175028561,278,43085,160000
614,5294,0.5585304278530905,271,43158,160000
615,5297,0.559122122505575,263,43234,160000
616,5308,0.5612902207642568,284,43310,160000
617,5306,0.5608961925940564,261,43372,160000
618,5300,0.5597136492671929,287,43438,160000
619,5311,0.5618811179829086,274,43496,160000
620,5319,0.5634559815540578,282,43567,160000
621,5329,0.5654227593413077,280,43624,160000
622,5353,0.5701345174387945,283,43708,160000
623,5348,0.569153919053226,276,43775,160000
624,5348,0.569153919053226,252,43845,160000
625,5357,0.5709186004758806,271,43924,160000
626,5367,0.5728772432130355,238,44007,160000
627,5386,0.5765923277525423,300,44086,160000
628,5377,0.574833603445375,227,44173,160000
629,5376,0.5746380718044972,284,44254,160000
630,5359,0.5713105088058996,248,44326,160000
631,5379,0.5752245964377727,302,44410,160000
632,5381,0.5756154953221887,257,44481,160000
633,5394,0.5781540120366843,281,44567,160000
634,5408,0.5808831844396481,258,44644,160000
635,5419,0.5830240764089476,275,44728,160000
636,5401,0.5795192058971206,267,44794,160000
637,5430,0.5851618423601455,303,44874,160000
638,5412,0.58166204749838,280,44939,160000
639,5403,0.5799090389286448,275,45010,160000
