step,node,sig,state_0,state_1,state_2,state_3,state_d,tate_D,DEAD,true_count
198,2920,0.15922577502582452,54,59,50,113,184,73,73,8936.0,0.584,0.05585
199,2951,0.1625739481098421,66,74,36,133,176,67,67,9015.0,0.5902,0.05634375
200,2973,0.16498432882185587,52,74,42,139,190,75,75,9091.0,0.5946,0.05681875
201,3006,0.1686535506333742,65,64,48,139,189,68,68,9167.0,0.6012,0.05729375
202,3000,0.16798161486607552,59,63,43,132,199,87,87,9232.0,0.6,0.0577
203,3023,0.17056900234715286,67,50,41,115,221,73,73,9308.0,0.6046,0.058175
204,2986,0.16642207600918618,59,75,20,130,189,94,94,9349.0,0.5972,0.05843125
205,3000,0.16798161486607552,52,38,44,107,220,73,73,9421.0,0.6,0.05888125
206,2987,0.16653308624261706,70,53,28,111,165,95,95,9480.0,0.5974,0.05925
207,2993,0.1672003922024529,38,69,29,112,205,73,73,9543.0,0.5986,0.05964375
208,2996,0.16753484578688682,56,60,39,118,157,89,89,9612.0,0.5992,0.060075
209,3004,0.16842933430167625,65,58,36,125,187,60,60,9661.0,0.6008,0.06038125
210,2988,0.16664415572103358,67,35,35,130,176,75,75,9708.0,0.5976,0.060675
211,2963,0.16388516458150418,51,35,22,98,213,81,81,9751.0,0.5926,0.06094375
212,2924,0.15965463569107652,56,42,18,87,173,92,92,9790.0,0.5848,0.0611875
213,2914,0.15858423558164522,48,41,27,87,174,75,75,9841.0,0.5828,0.06150625
214,2899,0.15698956475707243,57,47,20,94,155,78,78,9886.0,0.5798,0.0617875
215,2923,0.15954733288641434,49,52,35,83,172,58,58,9947.0,0.5846,0.06216875
216,2932,0.16051516337526098,57,61,33,109,127,73,73,10007.0,0.5864,0.06254375
217,2957,0.16322849655488597,42,62,35,116,173,49,49,10066.0,0.5914,0.0629125
218,2973,0.16498432882185587,55,53,40,119,142,70,70,10131.0,0.5946,0.06331875
219,2990,0.16686647246027697,52,57,33,123,170,65,65,10202.0,0.598,0.0637625
220,3002,0.16820535574317258,49,71,34,118,170,77,77,10274.0,0.6004,0.0642125
221,3029,0.17124915759489018,48,73,45,125,173,71,71,10354.0,0.6058,0.0647125
222,3073,0.17630280222892175,73,57,49,140,163,69,69,10446.0,0.6146,0.0652875
223,3079,0.17700094221703566,49,87,33,152,195,75,75,10520.0,0.6158,0.06575
224,3092,0.1785210194749083,58,59,46,135,204,78,78,10587.0,0.6184,0.06616875
225,3104,0.17993321910197063,63,61,45,126,195,79,79,10668.0,0.6208,0.066675
226,3105,0.1800512951340581,60,67,43,121,203,85,85,10736.0,0.621,0.0671
227,3121,0.18194874009246886,61,64,40,130,198,75,75,10815.0,0.6242,0.06759375
228,3123,0.18218701072699262,54,63,43,121,198,88,88,10895.0,0.6246,0.06809375
229,3123,0.18218701072699262,55,61,31,139,194,83,83,10962.0,0.6246,0.0685125
230,3132,0.18326222976351375,51,61,40,112,210,83,83,11040.0,0.6264,0.069
231,3145,0.18482400300454419,45,74,39,119,184,86,86,11116.0,0.629,0.069475
232,3169,0.1877342753082696,56,73,48,125,182,82,82,11193.0,0.6338,0.06995625
233,3197,0.1911739699208409,67,78,43,141,194,63,63,11263.0,0.6394,0.07039375
234,3223,0.19441087660347728,57,60,46,133,210,77,77,11341.0,0.6446,0.07088125
235,3233,0.1956668627317853,60,79,36,125,205,91,91,11417.0,0.6466,0.07135625
236,3241,0.19667606552969244,66,73,38,138,206,82,82,11488.0,0.6482,0.0718
237,3239,0.1964233968630777,53,64,42,135,208,95,95,11564.0,0.6478,0.072275
238,3261,0.19921625278518348,69,61,45,123,214,83,83,11649.0,0.6522,0.07280625
239,3261,0.19921625278518348,69,73,33,134,204,87,87,11724.0,0.6522,0.073275
240,3258,0.19883365922605944,62,61,42,126,220,87,87,11793.0,0.6516,0.07370625
241,3250,0.19781611144141825,76,49,39,115,210,95,95,11872.0,0.65,0.0742
242,3228,0.19503810361282967,63,63,29,126,209,93,93,11935.0,0.6456,0.07459375
243,3196,0.19105029929508696,61,45,40,115,201,105,105,12001.0,0.6392,0.07500625
244,3198,0.19129770167002622,72,46,32,108,212,78,78,12065.0,0.6396,0.07540625
245,3183,0.18944814073716523,54,61,29,106,197,93,93,12133.0,0.6366,0.07583125
246,3201,0.19166926371502782,56,65,37,116,180,71,71,12195.0,0.6402,0.07621875
247,3206,0.19228975678429144,53,63,41,123,176,79,79,12258.0,0.6412,0.0766125
248,3229,0.1951637328492352,62,55,42,117,197,76,76,12325.0,0.6458,0.07703125
249,3237,0.19617097353099175,78,66,36,116,191,81,81,12381.0,0.6474,0.07738125
250,3272,0.20062382581166424,70,60,42,126,199,71,71,12450.0,0.6544,0.0778125
251,3286,0.20242603756316457,84,68,31,137,195,76,76,12502.0,0.6572,0.0781375
252,3329,0.2080367899430789,66,67,43,134,215,74,74,12578.0,0.6658,0.0786125
253,3349,0.21068522511710228,80,88,36,128,212,77,77,12636.0,0.6698,0.078975
254,3404,0.21809542668378892,77,68,59,127,216,75,75,12727.0,0.6808,0.07954375
255,3424,0.22083620741671306,88,85,38,147,218,78,78,12794.0,0.6848,0.0799625
256,3451,0.22457526800767674,64,70,47,143,233,86,86,12885.0,0.6902,0.08053125
257,3453,0.22485401673429078,72,84,36,138,224,89,89,12956.0,0.6906,0.080975
258,3452,0.22471461167680484,76,62,47,135,227,102,102,13027.0,0.6904,0.08141875
259,3457,0.2254122507659128,78,71,35,136,243,83,83,13105.0,0.6914,0.08190625
260,3422,0.22056102226713042,77,57,37,133,221,111,111,13166.0,0.6844,0.0822875
261,3435,0.22235412126790433,72,50,39,113,243,83,83,13240.0,0.687,0.08275
262,3411,0.21905190108208691,70,68,32,114,199,109,109,13311.0,0.6822,0.08319375
263,3432,0.2219394071732938,65,62,43,111,230,81,81,13383.0,0.6864,0.08364375
264,3423,0.22069858409808263,75,78,26,142,183,87,87,13446.0,0.6846,0.0840375
265,3441,0.2231852085393159,49,59,50,121,230,89,89,13516.0,0.6882,0.084475
266,3433,0.22207758374846617,82,75,31,143,183,87,87,13573.0,0.6866,0.08483125
267,3467,0.2268121309632783,65,54,53,116,240,82,82,13646.0,0.6934,0.0852875
268,3452,0.22471461167680484,78,91,31,137,194,92,92,13699.0,0.6904,0.08561875
269,3481,0.22878226434206764,68,52,54,121,235,78,78,13777.0,0.6962,0.08610625
270,3468,0.22695245633451444,76,76,30,125,208,94,94,13828.0,0.6936,0.086425
271,3488,0.22977183399674497,56,61,50,105,233,90,90,13909.0,0.6976,0.08693125
272,3482,0.22892344771957826,79,81,33,125,195,96,96,13964.0,0.6964,0.087275
273,3510,0.23290142820521526,68,67,44,124,236,77,77,14038.0,0.702,0.0877375
274,3494,0.23062242400365807,77,68,36,140,195,104,104,14101.0,0.6988,0.08813125
275,3506,0.23233021019207964,56,62,46,117,245,84,84,14163.0,0.7012,0.08851875
276,3496,0.23090644351112616,94,49,40,114,201,97,97,14217.0,0.6992,0.08885625
277,3517,0.2339034110810871,73,58,34,112,236,75,75,14267.0,0.7034,0.08916875
278,3497,0.23104854502071284,67,75,37,119,187,108,108,14328.0,0.6994,0.08955
279,3498,0.2311907076929084,64,57,41,118,223,79,79,14375.0,0.6996,0.08984375
280,3500,0.23147521650098232,88,39,41,110,199,82,82,14429.0,0.7,0.09018125
281,3503,0.2319024382805944,80,44,27,102,225,76,76,14488.0,0.7006,0.09055
282,3462,0.22611142404323045,53,61,24,89,205,108,108,14528.0,0.6924,0.0908
283,3469,0.22709284302393834,64,48,40,87,191,83,83,14591.0,0.6938,0.09119375
284,3456,0.22527260019605294,77,55,34,100,172,83,83,14635.0,0.6912,0.09146875
285,3466,0.2266718669149393,72,43,36,102,204,64,64,14689.0,0.6932,0.09180625
286,3461,0.2259714666785052,79,45,31,94,184,76,76,14741.0,0.6922,0.09213125
287,3452,0.22471461167680484,53,56,28,94,190,77,77,14798.0,0.6904,0.0924875
288,3452,0.22471461167680484,63,50,40,88,172,90,90,14863.0,0.6904,0.09289375
289,3459,0.2256917360041982,68,59,32,103,181,72,72,14932.0,0.6918,0.093325
290,3458,0.22555196270338712,60,53,32,99,195,81,81,15000.0,0.6916,0.09375
291,3467,0.2268121309632783,59,63,33,100,180,81,81,15073.0,0.6934,0.09420625
292,3479,0.22850008135133415,55,72,43,105,175,90,90,15155.0,0.6958,0.09471875
293,3521,0.2344773156134486,65,68,49,115,194,76,76,15250.0,0.7042,0.0953125
294,3539,0.23707195840273826,73,89,36,143,185,65,65,15318.0,0.7078,0.0957375
